position_at,latitude,longitude,address
2020-06-12 18:43:02+00,36.0908133333333,-79.8096,"1402 West Northwood Street, Greensboro, NC 27408"
2020-06-12 18:43:32+00,36.0910577777778,-79.8122222222222,"1598 West Northwood Street, Greensboro, NC 27408"
2020-06-12 18:43:34+00,36.0911066666667,-79.8123555555556,"1700 Battleground Avenue, Greensboro, NC 27408"
2020-06-12 18:43:48+00,36.0921355555556,-79.8140177777778,"1775 Battleground Avenue, Greensboro, NC 27408"
2020-06-12 18:44:13+00,36.0924866666667,-79.8142933333333,"1800 Battleground Avenue, Greensboro, NC 27408"
2020-06-12 18:44:48+00,36.0943266666667,-79.8155288888889,"2074 Battleground Avenue, Greensboro, NC 27408"
2020-06-12 18:45:18+00,36.0973511111111,-79.8174311111111,"2200 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 18:45:48+00,36.1013222222222,-79.8186133333333,"2492 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 18:46:23+00,36.10302,-79.8191111111111,"2645 Lawndale Dr, Greensboro, NC 27408, USA"
2020-06-12 18:46:32+00,36.1031577777778,-79.8192,"2604 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 18:46:34+00,36.1032133333333,-79.81936,"2604 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 18:46:46+00,36.1032266666667,-79.8199466666667,"2647 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 18:47:16+00,36.10334,-79.8208888888889,"2639 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 18:48:29+00,36.1033177777778,-79.8204444444444,"2647 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 19:29:36+00,36.1034044444444,-79.8203733333333,"2647 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 19:30:05+00,36.1032444444444,-79.8199022222222,"2647 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 19:30:14+00,36.1031044444444,-79.8192088888889,"2645 Lawndale Dr, Greensboro, NC 27408, USA"
2020-06-12 19:30:16+00,36.1029511111111,-79.8191644444444,"2645 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 19:30:24+00,36.1021488888889,-79.8190755555556,"2601 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 19:30:26+00,36.1020355555556,-79.8191911111111,"2501 Lawndale Dr, Greensboro, NC, USA"
2020-06-12 19:30:39+00,36.1013066666667,-79.8205866666667,"2601 Lawndale Drive, Greensboro, NC 27408"
2020-06-12 19:30:49+00,36.1008266666667,-79.8210577777778,"Battleground Avenue, Greensboro, NC 27410"
2020-06-12 19:30:51+00,36.1008533333333,-79.8211911111111,"Battleground Avenue, Greensboro, NC 27410"
2020-06-12 19:31:06+00,36.1019755555556,-79.82328,"2322 Battleground Avenue, Greensboro, NC 27410"
2020-06-12 19:31:35+00,36.1064333333333,-79.8267022222222,"2517-2599 US Hwy 220, Greensboro, NC 27408, USA"
2020-06-12 19:32:06+00,36.1077111111111,-79.8277155555556,"Benjamin Parkway, Greensboro, NC 27455"
2020-06-12 19:33:05+00,36.1106422222222,-79.8305511111111,"2804 Battleground Ave, Greensboro, NC, USA"
2020-06-12 19:33:35+00,36.11454,-79.8347288888889,"2959 US Hwy 220, Greensboro, NC 27408, USA"
2020-06-12 19:34:07+00,36.1155155555556,-79.8359111111111,"Isaacs Place, Greensboro, NC 27408"
2020-06-12 19:34:35+00,36.1169822222222,-79.8381688888889,"3116 Battleground Avenue, Greensboro, NC 27408"
2020-06-12 19:35:05+00,36.1205244444444,-79.8426666666667,"Westridge Road, Greensboro, NC 27410"
2020-06-12 19:35:35+00,36.1243866666667,-79.8472977777778,"3388 Battleground Avenue, Greensboro, NC 27410"
2020-06-12 19:36:05+00,36.1287088888889,-79.8525422222222,"3699 Battleground Avenue, Greensboro, NC 27410"
2020-06-12 19:36:36+00,36.12986,-79.8539377777778,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:37:35+00,36.1298644444444,-79.8539644444444,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:37:39+00,36.1300044444444,-79.8542755555556,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:37:41+00,36.1299866666667,-79.8545155555556,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:37:51+00,36.1298444444444,-79.8554844444444,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:37:53+00,36.1298644444444,-79.8555822222222,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:38:39+00,36.1297711111111,-79.8557422222222,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:51:00+00,36.1298288888889,-79.8558311111111,"New Garden Road, Greensboro, NC 27410"
2020-06-12 19:51:11+00,36.1296377777778,-79.8562044444444,"2147 New Garden Road, Greensboro, NC 27410"
2020-06-12 19:51:41+00,36.1270866666667,-79.8603377777778,"1981 New Garden Road, Greensboro, NC 27410"
2020-06-12 19:52:11+00,36.1231688888889,-79.8645866666667,"1944 New Garden Road, Greensboro, NC 27410"
2020-06-12 19:52:41+00,36.1191022222222,-79.8693511111111,"1715 New Garden Rd, Greensboro, NC 27410, USA"
2020-06-12 19:52:59+00,36.1173355555556,-79.8727377777778,"1694 New Garden Road, Greensboro, NC 27410"
2020-06-12 19:53:35+00,36.1168177777778,-79.8756888888889,"1640 New Garden Road, Greensboro, NC 27410"
2020-06-12 19:54:21+00,36.1167177777778,-79.8760355555556,"New Garden Road, Greensboro, NC, USA"
2020-06-12 19:54:23+00,36.1166044444444,-79.8761066666667,"1638 New Garden Rd, Greensboro, NC 27410, USA"
2020-06-12 19:54:25+00,36.1164311111111,-79.8760711111111,"1628 New Garden Road, Greensboro, NC 27410"
2020-06-12 19:54:30+00,36.1158711111111,-79.8760977777778,"New Garden Road, Greensboro, NC, USA"
2020-06-12 19:54:32+00,36.1156733333333,-79.8763288888889,"Joseph M Bryan Boulevard, Greensboro, NC 27410"
2020-06-12 19:54:34+00,36.1155888888889,-79.87672,"Joseph M Bryan Boulevard, Greensboro, NC 27410"
2020-06-12 19:54:42+00,36.1157111111111,-79.8785066666667,"Joseph M Bryan Boulevard, Greensboro, NC 27410"
2020-06-12 19:55:12+00,36.1164933333333,-79.8878844444444,"Joseph M Bryan Boulevard, Greensboro, NC 27410"
2020-06-12 19:55:42+00,36.1167,-79.8974577777778,"4198 Joseph M Bryan Blvd, Greensboro, NC 27410, USA"
2020-06-12 19:56:00+00,36.1157,-79.9028355555556,"Joseph M Bryan Boulevard, Greensboro, NC 27410"
2020-06-12 19:56:22+00,36.1175533333333,-79.9091466666667,"Joseph M Bryan Boulevard, Guilford County, NC 27410"
2020-06-12 19:56:25+00,36.1179311111111,-79.9096088888889,"Joseph M Bryan Boulevard, Guilford County, NC 27410"
2020-06-12 19:56:27+00,36.1182177777778,-79.9097155555556,"Joseph M Bryan Boulevard, Guilford County, NC, USA"
2020-06-12 19:56:29+00,36.1185222222222,-79.9096355555556,"I-840 & I-73 & I-840, Greensboro, NC 27410, USA"
2020-06-12 19:56:31+00,36.1187866666667,-79.9093866666667,"Joseph M Bryan Boulevard, Guilford County, NC 27410"
2020-06-12 19:56:33+00,36.1189155555556,-79.9090044444444,"Guilford County, NC 27410"
2020-06-12 19:56:36+00,36.1189044444444,-79.9083466666667,"Guilford County, NC 27410"
2020-06-12 19:56:38+00,36.1186911111111,-79.908,"Guilford County, NC 27410"
2020-06-12 19:56:40+00,36.1183555555556,-79.9078222222222,"Guilford County, NC 27410"
2020-06-12 19:56:43+00,36.1178444444444,-79.9078133333333,"Greensboro, NC 27410"
2020-06-12 19:57:13+00,36.1106911111111,-79.9105333333333,"Greensboro, NC 27410"
2020-06-12 19:57:43+00,36.1025888888889,-79.9139644444444,"Greensboro Urban Loop, Guilford County, NC 27409"
2020-06-12 19:58:13+00,36.0941511111111,-79.9151111111111,"Greensboro Urban Loop, Greensboro, NC 27409"
2020-06-12 19:58:43+00,36.0863311111111,-79.9151466666667,"Greensboro Urban Loop, Greensboro, NC 27410"
2020-06-12 19:59:13+00,36.0790911111111,-79.9155555555556,"Greensboro Urban Loop, Greensboro, NC 27409"
2020-06-12 19:59:41+00,36.0727377777778,-79.91696,"Greensboro Urban Loop, Greensboro, NC 27409"
2020-06-12 19:59:53+00,36.0704844444444,-79.9190577777778,"Greensboro Urban Loop, Greensboro, NC 27409"
2020-06-12 20:00:00+00,36.06952,-79.9208622222222,"Chimney Rock Place, Greensboro, NC 27409"
2020-06-12 20:00:06+00,36.0692022222222,-79.9227111111111,"298 Chimney Rock Place, Greensboro, NC 27409"
2020-06-12 20:00:17+00,36.0695377777778,-79.9262488888889,"I 40, Greensboro, NC, USA"
2020-06-12 20:00:47+00,36.0731422222222,-79.9359911111111,"I 40;US 421, Greensboro, NC 27409"
2020-06-12 20:01:17+00,36.07642,-79.9458666666667,"Fordham Boulevard, Greensboro, NC 27409, USA"
2020-06-12 20:01:47+00,36.0796088888889,-79.9559733333333,"I 40;US 421, Greensboro, NC 27409"
2020-06-12 20:02:17+00,36.0827644444444,-79.9660355555556,"7736 Mccloud Rd, Greensboro, NC, USA"
2020-06-12 20:02:47+00,36.0859022222222,-79.97616,"7930 National Service Rd, Guilford County, NC, USA"
2020-06-12 20:03:17+00,36.0890533333333,-79.9860355555556,"I 40;US 421, Greensboro, NC 27235"
2020-06-12 20:03:47+00,36.09216,-79.99592,"I 40;US 421, Greensboro, NC 27235"
2020-06-12 20:04:17+00,36.0952866666667,-80.0059644444444,"I 40;US 421, Greensboro, NC 27235"
2020-06-12 20:04:47+00,36.0984488888889,-80.0161155555556,"I 40 Business;US 421, Forsyth County, NC 27235"
2020-06-12 20:05:17+00,36.1018444444444,-80.0258488888889,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-12 20:05:47+00,36.1044355555556,-80.0358311111111,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-12 20:06:17+00,36.1065555555556,-80.0458755555556,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-12 20:06:47+00,36.1088288888889,-80.05608,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-12 20:06:51+00,36.1096066666667,-80.0571377777778,"I 40 Business;US 421, Forsyth County, NC 27285"
2020-06-12 20:07:07+00,36.1126711111111,-80.0610933333333,"I 40 Business;US 421, Forsyth County, NC 27284"
2020-06-12 20:07:14+00,36.1131933333333,-80.0633333333333,"I-40BUS, Kernersville, NC 27284, USA"
2020-06-12 20:07:36+00,36.1127711111111,-80.0707022222222,"I 40 Business;US 421;NC 150, Kernersville, NC 27284"
2020-06-12 20:08:06+00,36.1097488888889,-80.0805955555556,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:08:20+00,36.1090422222222,-80.0854577777778,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:08:33+00,36.1097822222222,-80.0899022222222,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:09:03+00,36.1112511111111,-80.0999733333333,"950 Old Winston Road, Forsyth County, NC 27284"
2020-06-12 20:09:33+00,36.1117466666667,-80.1100977777778,"Business 40, Kernersville, NC 27284, USA"
2020-06-12 20:10:03+00,36.1122822222222,-80.1202577777778,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:10:33+00,36.11288,-80.13056,"109 Gerry Dr, Kernersville, NC, USA"
2020-06-12 20:11:03+00,36.1134533333333,-80.1410133333333,"Gerry Drive, Kernersville, NC, USA"
2020-06-12 20:11:33+00,36.1140222222222,-80.1515377777778,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:11:55+00,36.1135511111111,-80.1591288888889,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:12:25+00,36.1099244444444,-80.1680177777778,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:12:54+00,36.1063644444444,-80.1765244444445,"I 40 Business;US 421;NC 150, Forsyth County, NC 27009"
2020-06-12 20:13:24+00,36.1051822222222,-80.1865866666667,"I 40 Business;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:13:54+00,36.1013,-80.1953422222222,"I 40 Business;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:14:24+00,36.0987022222222,-80.2051111111111,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:14:54+00,36.0959733333333,-80.2149333333333,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:15:24+00,36.0941266666667,-80.2224444444444,"Business 40, Winston-Salem, NC 27101, USA"
2020-06-12 20:15:49+00,36.0943111111111,-80.2240977777778,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:16:19+00,36.0948022222222,-80.2257688888889,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:16:44+00,36.0953022222222,-80.2274577777778,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:17:14+00,36.0953333333333,-80.2283822222222,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:17:44+00,36.0950933333333,-80.2295111111111,"I 40 Business;US 158;US 421;NC 150, Winston-Salem, NC 27009"
2020-06-12 20:18:13+00,36.0949666666667,-80.23064,"1270 Belews Street, Winston-Salem, NC 27101"
2020-06-12 20:18:43+00,36.0952377777778,-80.2324355555556,"Belews Street, Winston-Salem, NC 27101"
2020-06-12 20:19:13+00,36.0953977777778,-80.2334933333333,"John Gold Memorial Expy & US-52 & US-158, Winston-Salem, NC 27101, USA"
2020-06-12 20:19:34+00,36.0955533333333,-80.2340355555556,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:19:47+00,36.0962333333333,-80.2347288888889,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:20:12+00,36.09772,-80.2356,"John Gold Memorial Expy, Winston-Salem, NC 27101, USA"
2020-06-12 20:20:42+00,36.0994155555556,-80.2358933333333,"800 East 4th Street, Winston-Salem, NC 27101"
2020-06-12 20:21:12+00,36.1008377777778,-80.2359644444444,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:21:42+00,36.1026377777778,-80.2360622222222,"John Gold Memorial Expressway, Winston-Salem, NC 27101"
2020-06-12 20:22:12+00,36.1045333333333,-80.2361422222222,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:22:42+00,36.1089866666667,-80.2364088888889,"East 11th Street, Winston-Salem, NC 27009"
2020-06-12 20:23:12+00,36.1154444444444,-80.2358133333333,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:23:42+00,36.1220088888889,-80.2320977777778,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:23:49+00,36.1234555555556,-80.2319644444444,"Indiana Ave., Winston-Salem, NC 27009"
2020-06-12 20:24:06+00,36.1268688888889,-80.2328711111111,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:24:36+00,36.1324,-80.2376,"John Gold Memorial Expressway, Winston-Salem, NC 27009"
2020-06-12 20:24:50+00,36.1352355555556,-80.2391911111111,"John Gold Memorial Expy, Winston-Salem, NC 27105, USA"
2020-06-12 20:25:20+00,36.1425933333333,-80.2393688888889,"John Gold Memorial Expressway, Winston-Salem, NC 27105"
2020-06-12 20:25:30+00,36.1448288888889,-80.2397955555556,"John Gold Memorial Expressway, Winston-Salem, NC 27105"
2020-06-12 20:25:39+00,36.1464955555556,-80.24112,"John Gold Memorial Expy & US-52 & NC-8, Winston-Salem, NC 27105, USA"
2020-06-12 20:26:09+00,36.15046,-80.2480977777778,"John Gold Memorial Expressway, Winston-Salem, NC 27105"
2020-06-12 20:26:39+00,36.1563377777778,-80.2535466666667,"John Gold Memorial Expressway, Winston-Salem, NC 27105"
2020-06-12 20:27:09+00,36.1631044444444,-80.2592888888889,"John Gold Memorial Expressway, Winston-Salem, NC 27105"
2020-06-12 20:27:27+00,36.1667555555556,-80.2625688888889,"John Gold Memorial Expressway, Winston-Salem, NC 27021"
2020-06-12 20:27:30+00,36.1671933333333,-80.2625333333333,"John Gold Memorial Expressway, Winston-Salem, NC 27021"
2020-06-12 20:27:32+00,36.1673822222222,-80.2623555555555,"John Gold Memorial Expressway, Winston-Salem, NC 27021"
2020-06-12 20:27:34+00,36.1674577777778,-80.2621244444445,"Germanton Road, Winston-Salem, NC 27019"
2020-06-12 20:27:37+00,36.1674311111111,-80.2618222222222,"5200 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:27:55+00,36.1674377777778,-80.2612622222222,"5200 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:28:25+00,36.1723711111111,-80.2597066666667,"5269 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:28:49+00,36.1728444444444,-80.2595822222222,"300 Oak Summit Road, Winston-Salem, NC 27105"
2020-06-12 20:29:25+00,36.1769711111111,-80.25792,"5365 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:29:38+00,36.1795844444445,-80.25816,"5400 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:30:08+00,36.1853133333333,-80.2600711111111,"Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:30:23+00,36.1866,-80.2602044444444,"5475 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:30:31+00,36.1876755555556,-80.2596622222222,"Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:31:01+00,36.1920555555556,-80.2565244444445,"5612 Germanton Rd, Winston-Salem, NC 27105"
2020-06-12 20:31:45+00,36.1945377777778,-80.2547288888889,"Old Hollow Road, Winston-Salem, NC 27105"
2020-06-12 20:32:12+00,36.19522,-80.2544711111111,"5710 Germanton Rd, Winston-Salem, NC 27105"
2020-06-12 20:32:42+00,36.2012133333333,-80.2534133333333,"5816 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:33:12+00,36.20716,-80.2513955555556,"5952 Germanton Rd, Winston-Salem, NC 27105"
2020-06-12 20:33:42+00,36.2135533333333,-80.2499555555555,"6065 Germanton Rd, Winston-Salem, NC 27105"
2020-06-12 20:34:04+00,36.2180444444444,-80.2490666666667,"6099 Germanton Road, Winston-Salem, NC 27105"
2020-06-12 20:34:30+00,36.2234111111111,-80.2509777777778,"6185 Germanton Rd, Germanton, NC 27045"
2020-06-12 20:35:00+00,36.2295155555556,-80.24808,"6305 Germanton Road, Germanton, NC 27045"
2020-06-12 20:35:30+00,36.2357511111111,-80.2461866666667,"6391 Germanton Road, Germanton, NC 27045"
2020-06-12 20:36:00+00,36.2421422222222,-80.2457955555556,"6481 Germanton Road, Germanton, NC 27045"
2020-06-12 20:36:05+00,36.2429888888889,-80.2450222222222,"6526 Germanton Road, Germanton, NC 27045"
2020-06-12 20:36:24+00,36.24606,-80.2418755555556,"6576 Germanton Road, Winston-Salem, NC 27019"
2020-06-12 20:36:54+00,36.2523222222222,-80.23936,"6685 Germanton Rd, Germanton, NC 27019"
2020-06-12 20:37:24+00,36.2583422222222,-80.2370222222222,"6756 Germanton Road, Winston-Salem, NC 27019"
2020-06-12 20:37:29+00,36.2590822222222,-80.2363733333333,"6885 Germantown Road, Forsyth County, NC 27019"
2020-06-12 20:37:59+00,36.26228,-80.2313955555556,"3531 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:38:22+00,36.2646533333333,-80.2280977777778,"3423 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:38:52+00,36.2652022222222,-80.2232977777778,"3262 Nc 8&65 Hwy, Germanton, NC 27019"
2020-06-12 20:39:04+00,36.2655133333333,-80.22192,"NC 8;NC 65, Stokes County, NC 27019"
2020-06-12 20:39:06+00,36.2656133333333,-80.2218755555556,"7492 NC 8, Stokes County, NC 27019"
2020-06-12 20:39:09+00,36.2658044444444,-80.22192,"PP3258 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:39:12+00,36.2659444444444,-80.2220266666667,"PP3258 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:39:15+00,36.2659422222222,-80.2221688888889,"3258 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:40:03+00,36.2656488888889,-80.2224622222222,"PP3258 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:48:04+00,36.2657622222222,-80.2222666666667,"PP3258 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:48:15+00,36.2660244444444,-80.2220266666667,"PP3258 Nc 8 & 65 Hwy, Germanton, NC 27019"
2020-06-12 20:48:45+00,36.2717333333333,-80.2229333333333,"7148 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:49:15+00,36.2777288888889,-80.2200711111111,"3312 Brook Cove Rd, Germanton, NC 27019"
2020-06-12 20:49:21+00,36.2790022222222,-80.2199733333333,"6917 8 Hwy South, Germanton, NC 27019"
2020-06-12 20:49:26+00,36.2800222222222,-80.2204177777778,"6901 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:49:56+00,36.28492,-80.2258488888889,"6690 8 Hwy South, Germanton, NC 27019"
2020-06-12 20:49:59+00,36.2854577777778,-80.2262577777778,"6644 8 Hwy South, Germanton, NC 27019"
2020-06-12 20:50:07+00,36.2866866666667,-80.2275555555556,"6582 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:50:37+00,36.2898977777778,-80.2338577777778,"6398 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:50:57+00,36.2928,-80.2377244444445,"6240 NC 8, Stokes County, NC 27019"
2020-06-12 20:51:00+00,36.2932977777778,-80.2379377777778,"6209 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:51:03+00,36.2938466666667,-80.2378311111111,"6196 8 Hwy South, Germanton, NC 27019"
2020-06-12 20:51:22+00,36.2975844444444,-80.2369333333333,"NC 8, Stokes County, NC 27019"
2020-06-12 20:51:31+00,36.2993022222222,-80.2368088888889,"6012 NC 8, Stokes County, NC 27019"
2020-06-12 20:51:40+00,36.3009266666667,-80.2363733333333,"5939 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:51:44+00,36.3016088888889,-80.2367466666667,"5939 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:52:14+00,36.30634,-80.2400355555556,"5769 NC 8, Stokes County, NC 27019"
2020-06-12 20:52:18+00,36.3070222222222,-80.24032,"5699 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:52:23+00,36.3078911111111,-80.2404444444444,"5672 Nc 8 Hwy S, Germanton, NC 27019"
2020-06-12 20:52:26+00,36.3083333333333,-80.2401955555556,"5660 8 Hwy South, Germanton, NC 27019"
